order_id,atm_id,order_date,order_type,amount,delivery_date,loading_date,cassette_1,cassette_2,cassette_3,cassette_4,cassette_5,ajustement_5,ajustement_10,ajustement_20,ajustement_50,ajustement_100,soldes_5,soldes_10,soldes_20,soldes_50,soldes_100,k7hs_5,k7hs_10,k7hs_20,k7hs_50,k7hs_100,volatilite_dmq,dmq_forte_decroissance,dmq_forte_croissance,annule,charge,evenement_en_cours,risque_atm_vide,year,month,day,weekday,weekday_name,is_weekend,week_number,is_holiday,is_eve_holiday,is_payday,days_since_last_order,last_order_amount,avg_reload_frequency,avg_order_amount,std_order_amount,order_count_last_30d,total_soldes,total_ajustement,total_k7hs,cassettes_actives,delivery_delay,loading_delay,day_of_year,quarter,is_month_start,is_month_middle,is_month_end,day_of_year_sin,day_of_year_cos,weekday_sin,weekday_cos,dmq_volatilite,dmq_trend_7j,dmq_trend_28j,dmq_debut_mois_ratio,dmq_5,dmq_10,dmq_20,dmq_50,dmq_100
19407,6205,2026-01-28,C,0.0,2026-01-30,2026-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026,1,28,2,Mercredi,False,5,False,False,True,1,0.0,1.82,0.0,0.0,10,0,0,0,0,2,3,28,1,False,False,True,0.4632579225674917,0.88622350294858,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,41.78,37.78,84.22,-0.0
25706,6205,2026-02-04,C,0.0,2026-02-06,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,1166,1051,1016,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,4,2,Mercredi,False,6,False,False,False,7,0.0,2.25,0.0,0.0,11,3233,0,2,0,2,3,35,1,True,False,False,0.5663619330814524,0.8241566360566663,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,161.4,145.8,187.6,-0.0
27251,6205,2026-02-04,C,0.0,2026-02-06,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,1166,1051,1016,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,4,2,Mercredi,False,6,False,False,False,0,0.0,2.08,0.0,0.0,11,3233,0,2,0,2,3,35,1,True,False,False,0.5663619330814524,0.8241566360566663,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,146.73,132.55,170.55,-0.0
28673,6205,2026-02-05,C,0.0,2026-02-07,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,1166,1051,1016,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,5,3,Jeudi,False,6,False,False,True,1,0.0,2.0,0.0,0.0,13,3233,0,2,0,2,3,36,1,True,False,False,0.580454927809098,0.8142923779467267,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,134.5,121.5,156.33,-0.0
30146,6205,2026-02-05,C,0.0,2026-02-07,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,1166,1051,1016,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,5,3,Jeudi,False,6,False,False,True,0,0.0,1.87,0.0,0.0,13,3233,0,2,0,2,3,36,1,True,False,False,0.580454927809098,0.8142923779467267,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,124.15,112.15,144.31,-0.0
32010,6205,2026-02-10,C,0.0,2026-02-12,2026-02-13,0,0,0,0,0,0,0,0,0,0,0,1322,1158,1104,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,10,1,Mardi,False,7,False,False,False,5,0.0,2.06,0.0,0.0,14,3584,0,2,0,2,3,41,1,False,False,False,0.6482618097757122,0.7614175109532997,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,115.29,104.14,134.0,-0.0
33347,6205,2026-02-11,C,0.0,2026-02-13,2026-02-14,0,0,0,0,0,0,0,0,0,0,0,1286,1127,1080,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,11,2,Mercredi,False,7,False,False,False,1,0.0,2.0,0.0,0.0,15,3493,0,2,0,2,3,42,1,False,True,False,0.6612634749656386,0.7501537286959042,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,107.6,97.2,125.07,-0.0
34792,6205,2026-02-12,C,0.0,2026-02-14,2026-02-15,0,0,0,0,0,0,0,0,0,0,0,1286,1127,1080,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,12,3,Jeudi,False,7,False,False,False,1,0.0,1.94,0.0,0.0,16,3493,0,2,0,2,3,43,1,False,True,False,0.6740694616546161,0.7386679638813748,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,103.12,93.06,118.75,-0.0
36234,6205,2026-02-13,C,0.0,2026-02-16,2026-02-17,0,0,0,0,0,0,0,0,0,0,0,1206,1060,959,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,13,4,Vendredi,False,7,False,False,False,1,0.0,1.89,0.0,0.0,16,3225,0,2,0,3,4,44,1,False,True,False,0.6866759803451553,0.726963615332308,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,-0.0,97.06,87.59,111.76,-0.0
37670,6205,2026-02-16,C,0.0,2026-02-18,2026-02-19,0,0,0,0,0,0,0,0,0,0,0,1076,945,913,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,16,0,Lundi,False,8,False,False,False,3,0.0,1.95,0.0,0.0,15,2934,0,2,0,2,3,47,1,False,True,False,0.7232617254437388,0.6905740195722293,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,96.11,86.44,112.28,-0.0
39099,6205,2026-02-17,C,0.0,2026-02-19,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,1009,897,813,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,2,17,1,Mardi,False,8,False,False,False,1,0.0,1.9,0.0,0.0,16,2719,0,0,0,2,3,48,1,False,True,False,0.7350336741329413,0.6780306024735382,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,97.89,87.95,108.79,-0.0
40522,6205,2026-02-17,C,0.0,2026-02-19,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,1009,897,813,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,17,1,Mardi,False,8,False,False,False,0,0.0,1.82,0.0,0.0,16,2719,0,2,0,2,3,48,1,False,True,False,0.7350336741329413,0.6780306024735382,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,96.35,85.95,108.35,-0.0
42425,6205,2026-02-18,C,0.0,2026-02-20,2026-02-21,0,0,0,0,0,0,0,0,0,0,0,1007,894,803,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,18,2,Mercredi,False,8,False,False,False,1,0.0,1.78,0.0,0.0,18,2704,0,2,0,2,3,49,1,False,True,False,0.746588114532413,0.6652865452111116,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,91.76,81.86,103.19,-0.0
43527,6205,2026-02-19,C,0.0,2026-02-21,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,933,839,666,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,19,3,Jeudi,False,8,False,False,False,1,0.0,1.75,0.0,0.0,19,2438,0,2,0,2,3,50,1,False,True,False,0.7579216274973472,0.6523456189565257,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,87.68,78.27,98.95,-0.0
44969,6205,2026-02-21,C,0.0,2026-02-23,2026-02-24,0,0,0,0,0,0,0,0,0,0,0,832,694,513,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,21,5,Samedi,True,8,False,False,False,2,0.0,1.76,0.0,0.0,18,2039,0,2,0,2,3,52,1,False,False,False,0.7799125224167177,0.6258885343075018,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,1.0,-0.0,87.09,77.26,100.61,-0.0
46402,6205,2026-02-23,C,0.0,2026-02-25,2026-02-26,0,0,0,0,0,0,0,0,0,0,0,1228,1141,1015,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,23,0,Lundi,False,9,False,False,False,2,0.0,1.77,0.0,0.0,16,3384,0,2,0,2,3,54,1,False,False,False,0.8009803309782905,0.5986906625177214,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,87.67,80.08,102.79,-0.0
47817,6205,2026-02-24,C,0.0,2026-02-26,2026-02-27,0,0,0,0,0,0,0,0,0,0,0,1130,1057,869,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,24,1,Mardi,False,9,False,False,False,1,0.0,1.74,0.0,0.0,17,3056,0,2,0,2,3,55,1,False,False,False,0.8111602420785621,0.5848239578463322,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,84.16,76.88,98.68,-0.0
50032,6205,2026-02-26,C,0.0,2026-02-28,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,1061,999,701,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,26,3,Jeudi,False,9,False,False,False,2,0.0,1.75,0.0,0.0,18,2761,0,2,0,2,3,57,1,False,False,True,0.8307970168121247,0.5565755266413303,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,84.69,77.15,100.5,-0.0
51432,6205,2026-02-27,C,0.0,2026-02-28,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,1061,999,701,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,27,4,Vendredi,False,9,False,False,False,1,0.0,1.72,0.0,0.0,18,2761,0,2,0,1,2,58,1,False,False,True,0.8402480696078469,0.5422021592729844,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,-0.0,84.11,76.44,103.0,-0.0
52837,6205,2026-02-28,C,0.0,2026-03-03,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,689,714,246,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,28,5,Samedi,True,9,False,False,True,1,0.0,1.7,0.0,0.0,18,1649,0,2,0,3,4,59,1,False,False,True,0.8494504794814806,0.527668345562516,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,1.0,-0.0,81.11,73.71,99.32,-0.0
54244,6205,2026-03-02,C,0.0,2026-03-04,2026-03-05,0,0,0,0,0,0,0,0,0,0,0,1307,1061,646,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,3,2,0,Lundi,False,10,False,False,False,2,0.0,1.71,0.0,0.0,19,3014,0,2,0,2,3,61,1,True,False,False,0.8670985522812081,0.4981366284784055,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,94.39,83.89,115.57,-0.0
836,6207,2026-01-08,C,0.0,2026-01-10,2026-01-11,0,0,0,0,0,0,0,0,0,0,0,1222,1491,845,0,1,0,0,0,1,1,0,0,0,0,1,0,2026,1,8,3,Jeudi,False,2,False,False,False,0,0.0,0.0,0.0,0.0,0,3558,0,2,0,2,3,8,1,False,False,False,0.13718540405660057,0.9905453876091833,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2677,6207,2026-01-13,C,0.0,2026-01-15,2026-01-16,0,0,0,0,0,0,0,0,0,0,0,1930,1879,1525,0,0,0,0,0,0,1,0,0,0,0,0,0,2026,1,13,1,Mardi,False,3,False,False,False,5,0.0,2.5,0.0,0.0,1,5334,0,0,0,2,3,13,1,False,True,False,0.22177215755648186,0.975098513039961,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4152,6207,2026-01-14,C,0.0,2026-01-16,2026-01-17,0,0,0,0,0,0,0,0,0,0,0,2242,1811,1716,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,14,2,Mercredi,False,3,False,False,False,1,0.0,2.0,0.0,0.0,2,5769,0,2,0,2,3,14,1,False,True,False,0.23851257519407648,0.9711394088771653,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5625,6207,2026-01-15,C,0.0,2026-01-17,2026-01-18,0,0,0,0,0,0,0,0,0,0,0,2138,1710,1551,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,15,3,Jeudi,False,3,False,False,False,1,0.0,1.75,0.0,0.0,3,5399,0,2,0,2,3,15,1,False,True,False,0.2551824131233728,0.9668929289391521,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10105,6207,2026-01-20,C,0.0,2026-01-22,2026-01-23,0,0,0,0,0,0,0,0,0,0,0,1553,1262,1168,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,20,1,Mardi,False,4,False,False,False,5,0.0,2.4,0.0,0.0,4,3983,0,2,0,2,3,20,1,False,True,False,0.3373010691361842,0.9413968285264122,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,34.67,56.33,55.0,-0.0
11613,6207,2026-01-21,C,0.0,2026-01-23,2026-01-24,0,0,0,0,0,0,0,0,0,0,0,1769,1898,1799,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,21,2,Mercredi,False,4,False,False,False,1,0.0,2.17,0.0,0.0,5,5466,0,2,0,2,3,21,1,False,False,False,0.3534446712740877,0.9354554315134164,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,172.25,154.25,137.0,-0.0
16277,6207,2026-01-22,C,0.0,2026-01-26,2026-01-27,0,0,0,0,0,0,0,0,0,0,0,1680,1840,1637,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,22,3,Jeudi,False,4,False,False,False,1,0.0,2.0,0.0,0.0,6,5157,0,2,0,4,5,22,1,False,False,False,0.3694836834473831,0.9292372181882051,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,137.8,123.4,109.6,-0.0
13153,6207,2026-01-23,C,0.0,2026-01-27,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,1575,1778,1500,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,23,4,Vendredi,False,4,False,False,False,1,0.0,1.88,0.0,0.0,7,4853,0,2,0,4,5,23,1,False,False,False,0.38541335945432564,0.9227440286201427,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,-0.0,129.67,112.5,118.33,-0.0
14715,6207,2026-01-23,C,0.0,2026-01-26,2026-01-27,0,0,0,0,0,0,0,0,0,0,0,1575,1778,1500,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,23,4,Vendredi,False,4,False,False,False,0,0.0,1.67,0.0,0.0,7,4853,0,2,0,3,4,23,1,False,False,False,0.38541335945432564,0.9227440286201427,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,-0.0,126.14,105.29,121.0,-0.0
17847,6207,2026-01-27,C,0.0,2026-01-29,2026-01-30,0,0,0,0,0,0,0,0,0,0,0,1014,1402,1168,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,27,1,Mardi,False,5,False,False,False,4,0.0,1.9,0.0,0.0,9,3584,0,2,0,2,3,27,1,False,False,True,0.44794493940789115,0.8940611451454876,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,110.38,92.12,105.88,-0.0
19400,6207,2026-01-28,C,0.0,2026-01-30,2026-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026,1,28,2,Mercredi,False,5,False,False,True,1,0.0,1.82,0.0,0.0,10,0,0,0,0,2,3,28,1,False,False,True,0.4632579225674917,0.88622350294858,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,160.44,123.67,131.0,-0.0
25710,6207,2026-02-04,C,0.0,2026-02-06,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,2115,2173,1421,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,4,2,Mercredi,False,6,False,False,False,7,0.0,2.25,0.0,0.0,11,5709,0,2,0,2,3,35,1,True,False,False,0.5663619330814524,0.8241566360566663,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,245.8,251.5,234.7,-0.0
27247,6207,2026-02-04,C,0.0,2026-02-06,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,2115,2173,1421,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,4,2,Mercredi,False,6,False,False,False,0,0.0,2.08,0.0,0.0,11,5709,0,2,0,2,3,35,1,True,False,False,0.5663619330814524,0.8241566360566663,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,223.45,228.64,213.36,-0.0
28677,6207,2026-02-05,C,0.0,2026-02-07,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,1956,2042,1271,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,5,3,Jeudi,False,6,False,False,True,1,0.0,2.0,0.0,0.0,13,5269,0,2,0,2,3,36,1,True,False,False,0.580454927809098,0.8142923779467267,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,204.83,209.58,195.58,-0.0
30150,6207,2026-02-05,C,0.0,2026-02-07,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,1956,2042,1271,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,5,3,Jeudi,False,6,False,False,True,0,0.0,1.87,0.0,0.0,13,5269,0,2,0,2,3,36,1,True,False,False,0.580454927809098,0.8142923779467267,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,201.31,203.54,192.08,-0.0
32013,6207,2026-02-10,C,0.0,2026-02-12,2026-02-13,0,0,0,0,0,0,0,0,0,0,0,1323,1602,929,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,10,1,Mardi,False,7,False,False,False,5,0.0,2.06,0.0,0.0,14,3854,0,2,0,2,3,41,1,False,False,False,0.6482618097757122,0.7614175109532997,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,186.93,189.0,178.36,-0.0
33351,6207,2026-02-11,C,0.0,2026-02-13,2026-02-14,0,0,0,0,0,0,0,0,0,0,0,2164,1963,1484,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,11,2,Mercredi,False,7,False,False,False,1,0.0,2.0,0.0,0.0,15,5611,0,2,0,2,3,42,1,False,True,False,0.6612634749656386,0.7501537286959042,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,216.67,205.73,189.27,-0.0
34796,6207,2026-02-12,C,0.0,2026-02-14,2026-02-15,0,0,0,0,0,0,0,0,0,0,0,2091,1913,1453,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,12,3,Jeudi,False,7,False,False,False,1,0.0,1.94,0.0,0.0,16,5457,0,2,0,2,3,43,1,False,True,False,0.6740694616546161,0.7386679638813748,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,203.12,192.88,177.44,-0.0
36238,6207,2026-02-13,C,0.0,2026-02-16,2026-02-17,0,0,0,0,0,0,0,0,0,0,0,2084,1910,1441,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,13,4,Vendredi,False,7,False,False,False,1,0.0,1.89,0.0,0.0,16,5435,0,2,0,3,4,44,1,False,True,False,0.6866759803451553,0.726963615332308,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,-0.0,195.47,184.47,168.82,-0.0
37674,6207,2026-02-16,C,0.0,2026-02-18,2026-02-19,0,0,0,0,0,0,0,0,0,0,0,1991,1829,1338,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,16,0,Lundi,False,8,False,False,False,3,0.0,1.95,0.0,0.0,15,5158,0,2,0,2,3,47,1,False,True,False,0.7232617254437388,0.6905740195722293,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,185.0,174.39,160.11,-0.0
39103,6207,2026-02-17,C,0.0,2026-02-19,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,1851,1723,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,2,17,1,Mardi,False,8,False,False,False,1,0.0,1.9,0.0,0.0,16,4842,0,0,0,2,3,48,1,False,True,False,0.7350336741329413,0.6780306024735382,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,180.16,169.47,157.11,-0.0
40526,6207,2026-02-17,C,0.0,2026-02-19,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,1851,1723,1268,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,17,1,Mardi,False,8,False,False,False,0,0.0,1.82,0.0,0.0,16,4842,0,2,0,2,3,48,1,False,True,False,0.7350336741329413,0.6780306024735382,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,178.15,166.3,152.75,-0.0
42429,6207,2026-02-18,C,0.0,2026-02-20,2026-02-21,0,0,0,0,0,0,0,0,0,0,0,2147,2135,1540,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,18,2,Mercredi,False,8,False,False,False,1,0.0,1.78,0.0,0.0,18,5822,0,2,0,2,3,49,1,False,True,False,0.746588114532413,0.6652865452111116,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,169.67,158.38,145.48,-0.0
43531,6207,2026-02-19,C,0.0,2026-02-21,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,2089,2094,1492,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,19,3,Jeudi,False,8,False,False,False,1,0.0,1.75,0.0,0.0,19,5675,0,2,0,2,3,50,1,False,True,False,0.7579216274973472,0.6523456189565257,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,161.95,151.18,138.86,-0.0
44973,6207,2026-02-21,C,0.0,2026-02-23,2026-02-24,0,0,0,0,0,0,0,0,0,0,0,1885,1944,1279,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,21,5,Samedi,True,8,False,False,False,2,0.0,1.76,0.0,0.0,18,5108,0,2,0,2,3,52,1,False,False,False,0.7799125224167177,0.6258885343075018,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,1.0,-0.0,157.43,146.39,134.91,-0.0
46406,6207,2026-02-23,C,0.0,2026-02-25,2026-02-26,0,0,0,0,0,0,0,0,0,0,0,1458,1659,1274,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,23,0,Lundi,False,9,False,False,False,2,0.0,1.77,0.0,0.0,16,4391,0,2,0,2,3,54,1,False,False,False,0.8009803309782905,0.5986906625177214,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,159.38,146.54,138.17,-0.0
47821,6207,2026-02-24,C,0.0,2026-02-26,2026-02-27,0,0,0,0,0,0,0,0,0,0,0,1377,1598,1193,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,24,1,Mardi,False,9,False,False,False,1,0.0,1.74,0.0,0.0,17,4168,0,2,0,2,3,55,1,False,False,False,0.8111602420785621,0.5848239578463322,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,170.08,152.08,132.84,-0.0
50036,6207,2026-02-26,C,0.0,2026-02-28,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,1622,1891,1426,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,26,3,Jeudi,False,9,False,False,False,2,0.0,1.75,0.0,0.0,18,4939,0,2,0,2,3,57,1,False,False,True,0.8307970168121247,0.5565755266413303,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,166.65,148.58,130.85,-0.0
51436,6207,2026-02-27,C,22000.0,2026-02-28,2026-03-01,600,300,200,0,0,0,0,0,0,0,0,1622,1891,1426,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,27,4,Vendredi,False,9,False,False,False,1,0.0,1.72,0.0,0.0,18,4939,0,2,3,1,2,58,1,False,False,True,0.8402480696078469,0.5422021592729844,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,-0.0,160.48,143.07,126.0,-0.0
52841,6207,2026-02-28,C,0.0,2026-03-03,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,1268,1634,1112,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,28,5,Samedi,True,9,False,False,True,1,22000.0,1.7,758.62,4085.3,18,4014,0,2,0,3,4,59,1,False,False,True,0.8494504794814806,0.527668345562516,-0.9749279121818236,-0.2225209339563146,4157.61,2357.14,162.56,0.0,-0.0,154.75,137.96,121.5,-0.0
54248,6207,2026-03-02,C,0.0,2026-03-04,2026-03-05,0,0,0,0,0,0,0,0,0,0,0,1021,1450,1027,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,3,2,0,Lundi,False,10,False,False,False,2,0.0,1.71,733.33,4016.63,19,3498,0,2,0,2,3,61,1,True,False,False,0.8670985522812081,0.4981366284784055,0.0,1.0,4157.61,1571.43,150.52,0.0,-0.0,167.39,147.14,132.71,-0.0
1587,6212,2026-01-08,C,0.0,2026-01-10,2026-01-11,0,0,0,0,0,0,0,0,0,0,0,1999,2094,1319,0,1,1,1,1,1,1,0,0,0,0,1,0,2026,1,8,3,Jeudi,False,2,False,False,False,0,0.0,0.0,0.0,0.0,0,5412,0,5,0,2,3,8,1,False,False,False,0.13718540405660057,0.9905453876091833,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3194,6212,2026-01-13,C,0.0,2026-01-15,2026-01-16,0,0,0,0,0,0,0,0,0,0,0,2178,2226,1615,0,0,0,0,0,0,1,0,0,0,0,0,0,2026,1,13,1,Mardi,False,3,False,False,False,5,0.0,2.5,0.0,0.0,1,6019,0,0,0,2,3,13,1,False,True,False,0.22177215755648186,0.975098513039961,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4669,6212,2026-01-14,C,0.0,2026-01-16,2026-01-17,0,0,0,0,0,0,0,0,0,0,0,2178,2226,1615,0,1,1,1,1,1,1,0,0,0,0,0,0,2026,1,14,2,Mercredi,False,3,False,False,False,1,0.0,2.0,0.0,0.0,2,6019,0,5,0,2,3,14,1,False,True,False,0.23851257519407648,0.9711394088771653,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6144,6212,2026-01-15,C,0.0,2026-01-17,2026-01-18,0,0,0,0,0,0,0,0,0,0,0,2178,2226,1615,0,1,1,1,1,1,0,0,0,0,0,0,0,2026,1,15,3,Jeudi,False,3,False,False,False,1,0.0,1.75,0.0,0.0,3,6019,0,5,0,2,3,15,1,False,True,False,0.2551824131233728,0.9668929289391521,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10634,6212,2026-01-20,C,0.0,2026-01-22,2026-01-23,0,0,0,0,0,0,0,0,0,0,0,2178,2226,1615,0,1,1,1,1,1,0,0,0,0,0,0,0,2026,1,20,1,Mardi,False,4,False,False,False,5,0.0,2.4,0.0,0.0,4,6019,0,5,0,2,3,20,1,False,True,False,0.3373010691361842,0.9413968285264122,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
12152,6212,2026-01-21,C,0.0,2026-01-23,2026-01-24,0,0,0,0,0,0,0,0,0,0,0,2178,2226,1615,0,1,1,1,1,1,0,0,0,0,0,0,0,2026,1,21,2,Mercredi,False,4,False,False,False,1,0.0,2.17,0.0,0.0,5,6019,0,5,0,2,3,21,1,False,False,False,0.3534446712740877,0.9354554315134164,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0
